course_code,course_title,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev,sentiment_score_mean,sentiment_score_median,sentiment_score_mode,sentiment_score_stdev,gem_probability_mean,gem_probability_median,gem_probability_mode,gem_probability_stdev,best_comment,max_sent_score,worse_comment,min_sent_score,best_gem_comment,max_gem_probability
HISTSCI 98,Tutorial - Junior Year 001,Torracinta,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=69fb3b3469d605aa435bcdec24345f6efc80749f406f4bb55dd308c73f8061f2f45ae3fd21ef4ab2efd40a48c2862a0a&ReportType=2&regl=en-US,FAS-109660-2252-1-1-001,FAS-109660-2252-1-1-001(Torracinta),109660,10,14,4.78,5.0,5.0,0.41633319989322654,5.0,5.0,5.0,0.0,7.44,6.0,6.0,2.74,4.67,5.0,5.0,0.5,0.86864,0.8685,0.8027,0.06387513600768299,0.0,0.0,0.0,0.0,"This course gets progressively harder as the year goes on and the deadline for the final paper approaches. It is helpful to have a topic in mind beforehand, or at least a general idea of what fields or time frames you are interested in researching , but it is definitely not necessary. The course is designed to leave more than enough time for a person to explore different ideas and hone in on one. Additionally, the course is designed to where the assignments consistently build off of each other. During the last few weeks of the course, the time I spent working on the course significantly skyrocketed as I was consistently reading, writing, or revising. However, the course is an overall positive experience as you create a final paper that relates to a topic of interest. Also, the course has a lot of built in support and feedback!",0.9698,,0.0,,0.0
HISTSCI 99B,Tutorial - Senior Year 001,Baker,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8ae7be39d55adaf02e4429e37bdd7c8e7041680576dba8a210f80d5258ffac6da9a52ec83cef318f5bf2b647558ac51f&ReportType=2&regl=en-US,FAS-109263-2252-1-1-001,FAS-109263-2252-1-1-001(Baker),109263,21,25,4.17,4.0,4.0,0.6922368952836299,4.39,4.5,5.0,0.680092091209163,13.57,13.5,15.0,6.05,4.5,4.5,4.0,0.52,0.55442,0.5256,0.4712,0.2729861663161707,0.0,0.0,0.0,0.0,"Writing a thesis is a rewarding process. You get to explore any topic and become an expert in it. Start your thesis EARLY. My best advice is to finish two chapters before winter break, rather than just one –– you will be grateful during break and in the second semester. Set firm deadlines and tasks for yourself to make sure you stay on track and don't procrastinate until the end (for example, I wrote 500 words, 4 days per week –– this meant each chapter was drafted in ~3 weeks, giving me ample time to edit and continue research, and I didn't feel the need to work on my thesis every single day. Do what is manageable and makes sense to you!) Seek extra feedback in the beginning as you craft the outline and proposal so that you have a strong foundation as you start writing.",0.9577,,0.0,,0.0
HISTSCI 99B,Tutorial - Senior Year 002,Baker,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0763312eb5e6ba43a7d2a87305878d75291b7960dcd66bd31b6ebf11ee59fe34abf892349ef64b06165a6159d8765a2c&ReportType=2&regl=en-US,FAS-109263-2252-1-1-002,FAS-109263-2252-1-1-002(Baker),109263,8,8,4.5,5.0,5.0,0.715873765076464,4.63,5.0,5.0,0.7066865929066855,16.57,15.0,10.0,8.0,4.67,5.0,5.0,0.52,0.9654,0.9654,0.9717,0.008909545442950539,0.0,0.0,0.0,0.0,"Writing a thesis was a lovely experience — it was definitely a huge project, and I did get crunched at the end, but I don't have any regrets. The tutorial part of this class is not the most stringent, so make sure you're keeping up with your own work and maintaining a good relationship with your advisor. Good luck!",0.9717,,0.0,,0.0
HISTSCI 1350,Modern Life Science: From Pasteur to CRISPR 001,Kochhar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0caf8cedf0499e371259d3cdecd5c00ff925c1901cc1ba25e6abafd841b963ba78420ef0ebed0de2516e135437615ef4&ReportType=2&regl=en-US,FAS-224530-2252-1-1-001,FAS-224530-2252-1-1-001(Kochhar),224530,7,10,4.86,5.0,5.0,0.348735088019777,4.71,5.0,5.0,0.697470176039554,6.0,6.0,8.0,2.24,4.71,5.0,5.0,0.76,0.90195,0.8941,0.8413,0.05805597873317322,0.0,0.0,0.0,0.0,"Take this class. Professor Kochhar is one of the kindest, most thoughtful instructors I have ever had at Harvard, and I always looked forward to having class with him. The readings are fascinating, and even if you are not into the life sciences from a technical perspective, the classroom discussions often focussed on the broader cultural or societal implications of science, which meant anybody with an interest in how science impacts our daily lives and values had a valuable perspective to contribute. This was one of my favorite classes I took at Harvard, and I was seriously impressed that this is only Professor Kochhar's first year teaching — he is an incredible asset to the department and he has a unique ability to connect with students and foster an inclusive and open classroom environment where everybody's opinion is valued.",0.9783,,0.0,,0.0
HISTSCI 1456,Race and Public Health Crises: From TB to AIDS to COVID-19 001,Hammonds,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c86a971df4eb6fef9ac8a7cd960ccc1206172746dc4b01efe3d0bea3788252ce8b35e489855d0602d7c2ba8c4bc78d8&ReportType=2&regl=en-US,FAS-225896-2252-1-1-001,FAS-225896-2252-1-1-001(Hammonds),225896,8,11,3.86,4.0,5.0,1.128331207195526,4.33,4.5,5.0,0.7528397417562895,7.67,5.5,5.0,4.72,3.71,4.0,3.0,1.11,0.6408,0.9044,0.9044,0.45983754740125343,0.0,0.0,0.0,0.0,"I think every public health student should take this class. So much of what we are taught in public health school is presented without much or any historical context, and this course was an incredible helpful corrective to that pedagogical practice. Also it was an honor to take a class from an amazing team of public health historians who did a great job of selecting excellent readings and other source material.",0.9559,"The course instructors don’t seem to have a solid grip on what  they want this course to be which led to a lot of confusion and frustration among the students in the course. I would not recommend this course if you are just starting out with the content matter, this course is better suited for committed AAAS concentrators",-0.1053,,0.0
HISTSCI 1456,Race and Public Health Crises: From TB to AIDS to COVID-19 001,aumoithe,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=61b78075c428272e1243bc78ac1e479372c4aff55bda84960c65d7baadee3643ab07163a65bb73d1406857768e9cbdec&ReportType=2&regl=en-US,FAS-225896-2252-1-1-001,FAS-225896-2252-1-1-001(aumoithe),225896,8,11,3.86,4.0,5.0,1.128331207195526,4.6,5.0,5.0,0.8040302522073697,7.67,5.5,5.0,4.72,3.71,4.0,3.0,1.11,0.6408,0.9044,0.9044,0.45983754740125343,0.0,0.0,0.0,0.0,"I think every public health student should take this class. So much of what we are taught in public health school is presented without much or any historical context, and this course was an incredible helpful corrective to that pedagogical practice. Also it was an honor to take a class from an amazing team of public health historians who did a great job of selecting excellent readings and other source material.",0.9559,"The course instructors don’t seem to have a solid grip on what  they want this course to be which led to a lot of confusion and frustration among the students in the course. I would not recommend this course if you are just starting out with the content matter, this course is better suited for committed AAAS concentrators",-0.1053,,0.0
HISTSCI 1480,"Food, Science, and the Invention of Global Hunger 001",Soto Laveaga,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c0e4d4f75150bdc2af43d22bed2ba54be9ab052e3ed19068dcb9e5d8ed929a8448ae7849723dcd90c9ae6588611857ad&ReportType=2&regl=en-US,FAS-218686-2252-1-1-001,FAS-218686-2252-1-1-001(Soto Laveaga),218686,13,15,4.58,5.0,5.0,0.7677857445244406,4.58,5.0,5.0,0.7677857445244406,4.64,4.0,5.0,1.91,4.58,5.0,5.0,0.67,0.7246142857142857,0.915,0.0,0.3693003945686647,0.0,0.0,0.0,0.0,"This is a fascinating class–Professor Soto Laveaga is one of the best professors I've learned from while here, and she does a great job of encouraging discussion and designing an interesting syllabus. The class has great flow. You'll always be making connections with prior weeks as you move throughout the semester, and it's a wonderful learning experience.",0.9792,,0.0,,0.0
HISTSCI 1684,"Race, War, and Medicine 001",Robinson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3b44e70afab45d728e84f275a4feac926b037e58675753a0af9327d323d67869c50dde9cbffcd32cdfcc0149d5e68213&ReportType=2&regl=en-US,FAS-223101-2252-1-1-001,FAS-223101-2252-1-1-001(Robinson),223101,52,55,4.71,5.0,5.0,0.5773502691896257,4.91,5.0,5.0,0.28762349126466136,5.62,5.0,6.0,2.25,4.68,5.0,5.0,0.74,0.854796875,0.9299,0.0,0.24092816689383287,0.03125,0.0,0.0,0.1767766952966369,"One of the best classes I've taken! I took this senior spring, and it is super chill. Professor Robinson is one of the most funny and engaging professors ever. His lectures are not boring at all, so informative, and relevant to the readings we do before class. Readings can get a bit long on weeks when you have other work especially since we have to comment on them through Perusall, but it is usually manageable and I learned a lot from reading and responding to comments from my classmates. The take–home midterm is also long, but managable and reasonable if you start early. Final project is very creative or a paper, but very up to you and again fine if you start early. The TFs are nice and answer any questions you have. Professor Robinson and the TFs make it known that they really want us to succeed and if we let them know we're having a stressful week then they are usually very understanding about it and flexible as long as you get your work done. As a senior spring pre–med, this course was incredibly useful for connecting almost all the ideas and concepts I've learned in my time here. It approaches everything I've seen from a different perspective. It was my first time taking a HistSci course, and it was great. I don't love history, so at times the readings and lectures got a bit dry, but Professor Robinson as a lecturer really fixes that and keeps things new and engaging. The readings really taught me a lot and to see and think about things in a different way. Amazing course, highly recommend!",0.9913,,0.0,"Definitely wouldn’t take if looking for a gem. It’s a lot of work and a lot of hours outside of class. However, the teaching staff is very passionate and really care about the students so while a lot of work it’s still a good course and most times easy to stay engaged with if interested in any of the three: race, war, or medicine.",0.9474
HISTSCI 1770,Broken Brains: A Patient-Centered History 001,Harrington,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dd9930e7ec3263c5b624dbb1dca2d3941d82e61ec3927c637ed8f9c2bf67b74b18f9de005751ffe987bc995bf7c688f7&ReportType=2&regl=en-US,FAS-160496-2252-1-1-001,FAS-160496-2252-1-1-001(Harrington),160496,26,32,4.48,5.0,5.0,0.6735253251633257,4.71,5.0,5.0,0.45604802157206864,4.58,5.0,5.0,1.74,4.62,5.0,5.0,0.67,0.7392666666666666,0.9343,0.0,0.3663315119760607,0.0,0.0,0.0,0.0,"Pretty interesting class and somewhat well structured, but assignments are graded super strictly and arbitrarily. On the blog posts, you're given feedback at the halfway point, but the feedback makes it seem as though they were looking for one particular thing all along when they told you at the beginning of the class that the blog posts are designed to be flexible and for you to write about whatever content feels meaningful to you. Same goes for the final essay; they frame it as if you can be flexible and do what you want with it, then their comments make very clear that you had to do very specific things in your essay in order to do well. Because there's only a few assignments, there's not really a buffer. For the final essay in particular, there wasn't a set rubric and their grading seemed very arbitrary. Don't get me wrong — this is a decent class with super interesting content at times, and decently well taught, but keep in mind it can bite you in the foot very easily if you care about your grade. (It's the type of teacher who will tell you great job and then give you a B+).",0.9945,,0.0,,0.0
HISTSCI 1825,"Open Minds, Wired Worlds: Computers and Cyberculture 001",Hersch,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=691e2c7196b5f3062672286b6cef2af7a4224b7d60cad949c37b8a72f6a3c3f8c4c18888a5118d753882ccc382658e3e&ReportType=2&regl=en-US,FAS-160371-2252-1-1-001,FAS-160371-2252-1-1-001(Hersch),160371,15,18,4.83,5.0,5.0,0.3775251680686369,5.0,5.0,5.0,0.0,2.83,3.0,4.0,1.72,4.83,5.0,5.0,0.41,0.33485,0.33485,0.6697,0.47354941136063083,0.0,0.0,0.0,0.0,I highly recommend this course for anyone interested in the history of technology.,0.6697,,0.0,,0.0
HISTSCI 1861,From Steam Engines to Silicon Valley: Science and Capitalism in History 001,Torracinta,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ceadb8fcce025df6e6c9a24c1bb8162829e6d4e9b96b128268be9823a4a21eecab2171fab56dee0bb6c1d7c25a6a6b2a&ReportType=2&regl=en-US,FAS-223137-2252-1-1-001,FAS-223137-2252-1-1-001(Torracinta),223137,8,19,4.83,5.0,5.0,0.3775251680686369,4.83,5.0,5.0,0.3775251680686369,3.33,3.5,4.0,1.21,4.83,5.0,5.0,0.41,0.972025,0.9727,0.9776,0.01380202279860939,0.0,0.0,0.0,0.0,"Was a STEM major before this course, but after taking it I became a HistSci major. Torracinta's a great instructor! Love his presentations and engagement with the topic –– rich with content but easy to comprehend as you piece together history through the lens of the course. Readings are 50–100 pages a week and the unit reflections are the main tests of your comprehension as you move through the units. It's definitely course that you get more out of the more you put into it, and I'd recommend even if you aren't quite sold on history of science.",0.9875,,0.0,,0.0
HISTSCI 1887,"Information: History, Politics, and Ethics 001",Csiszar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=14e73a586bc7f1010889a4edce3fc10b2660fdfa9a8e6c3504dbaa2b28166d4604ca0f74a59d1dbcccd0bad106740399&ReportType=2&regl=en-US,FAS-208317-2252-1-1-001,FAS-208317-2252-1-1-001(Csiszar),208317,9,13,4.63,5.0,5.0,0.7066865929066855,4.63,5.0,5.0,0.7066865929066855,4.5,4.5,6.0,1.52,4.5,5.0,5.0,0.76,0.8906,0.8887,0.949,0.05891524986509576,0.0,0.0,0.0,0.0,This is a great course that introduces you to new ways of thinking about information and information technologies! Professor Csiszar really cares about tailoring the course to student interests. Class is very discussion based and often led to very insightful conversations. Assignments were very flexible and give a lot of room to explore topics you are interested in. I highly recommend!,0.949,,0.0,,0.0
HISTSCI 1955,Science in Popular Culture 001,Baker,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=aa78f3fe4828399a6b825163133d9a0737e8b09254ac31c75e5d5f65f7545adf95be9640855a0a5773b22bef938d1d64&ReportType=2&regl=en-US,FAS-220651-2252-1-1-001,FAS-220651-2252-1-1-001(Baker),220651,17,22,4.35,5.0,5.0,0.7703468981143128,4.71,5.0,5.0,0.45604802157206864,4.88,4.0,3.0,2.34,4.38,4.5,5.0,0.72,0.8213,0.80045,0.6808,0.12471556209459758,0.0,0.0,0.0,0.0,"Great class! Not too hard but definitely gets you thinking. Great balance of consuming material and synthesizing your own thoughts, and a lot of fun to read and watch influential examples of science fiction in popular culture.",0.9781,,0.0,,0.0
HISTSCI 1960,"Bias, Hype, and Objectivity in Science 001",Richardson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7a6f4ef4a9460baddfffb7e3e5a2fb162c088142ee3dba1c3f6689ec24adc704c77ac077d0d8cf48549b29092cc0dd92&ReportType=2&regl=en-US,FAS-224510-2252-1-1-001,FAS-224510-2252-1-1-001(Richardson),224510,7,9,4.71,5.0,5.0,0.45604802157206864,4.83,5.0,5.0,0.3775251680686369,4.71,4.0,4.0,1.38,4.86,5.0,5.0,0.38,0.60426,0.6989,0.6989,0.33553784883377913,0.0,0.0,0.0,0.0,"Ask bigger picture questions through the combination of the readings. It takes time to reflect but the approach is definitely valuable. Prof. Richardson is also very open to discussion. brainstorming ideas, not just about assignments but also the content in general, is really helpful and stimulating experience.",0.9523,,0.0,,0.0
